model_id,logloss,auc,aucpr,mean_per_class_error,rmse,mse,training_time_ms,predict_time_per_row_ms,algo
XGBoost_1_AutoML_5_20250606_222322,0.6922233985591733,0.5904331246482742,0.5266248196514515,0.4908117809905101,0.4985650437012777,0.248567102800857,7279,0.002966,XGBoost
